time height vel dragX dragY
0.88562500000 6.55697452943e-01 -2.31206837550e-01 0.00000000000e+00 9.23677334747e-01
0.88578125000 6.55661325943e-01 -2.31218761590e-01 0.00000000000e+00 9.23694952925e-01
0.88593750000 6.55625197081e-01 -2.31230682878e-01 0.00000000000e+00 9.23712566616e-01
0.88609375000 6.55589066355e-01 -2.31242601414e-01 0.00000000000e+00 9.23730175823e-01
0.88625000000 6.55552933768e-01 -2.31254517199e-01 0.00000000000e+00 9.23747780547e-01
0.88640625000 6.55516799319e-01 -2.31266430233e-01 0.00000000000e+00 9.23765380794e-01
0.88656250000 6.55480663009e-01 -2.31278340518e-01 0.00000000000e+00 9.23782976566e-01
0.88671875000 6.55444524838e-01 -2.31290248054e-01 0.00000000000e+00 9.23800567866e-01
0.88687500000 6.55408384807e-01 -2.31302152841e-01 0.00000000000e+00 9.23818154697e-01
0.88703125000 6.55372242916e-01 -2.31314054881e-01 0.00000000000e+00 9.23835737063e-01
0.88718750000 6.55336099165e-01 -2.31325954174e-01 0.00000000000e+00 9.23853314966e-01
0.88734375000 6.55299953556e-01 -2.31337850721e-01 0.00000000000e+00 9.23870888411e-01
0.88750000000 6.55263806087e-01 -2.31349744522e-01 0.00000000000e+00 9.23888457399e-01
0.88765625000 6.55227656761e-01 -2.31361635579e-01 0.00000000000e+00 9.23906021935e-01
0.88781250000 6.55191505577e-01 -2.31373523891e-01 0.00000000000e+00 9.23923582021e-01
0.88796875000 6.55155352535e-01 -2.31385409460e-01 0.00000000000e+00 9.23941137660e-01
0.88812500000 6.55119197637e-01 -2.31397292286e-01 0.00000000000e+00 9.23958688856e-01
0.88828125000 6.55083040882e-01 -2.31409172370e-01 0.00000000000e+00 9.23976235612e-01
0.88843750000 6.55046882271e-01 -2.31421049713e-01 0.00000000000e+00 9.23993777931e-01
0.88859375000 6.55010721804e-01 -2.31432924316e-01 0.00000000000e+00 9.24011315816e-01
0.88875000000 6.54974559482e-01 -2.31444796178e-01 0.00000000000e+00 9.24028849270e-01
0.88890625000 6.54938395306e-01 -2.31456665301e-01 0.00000000000e+00 9.24046378297e-01
0.88906250000 6.54902229275e-01 -2.31468531685e-01 0.00000000000e+00 9.24063902899e-01
0.88921875000 6.54866061390e-01 -2.31480395332e-01 0.00000000000e+00 9.24081423080e-01
0.88937500000 6.54829891652e-01 -2.31492256241e-01 0.00000000000e+00 9.24098938843e-01
0.88953125000 6.54793720060e-01 -2.31504114414e-01 0.00000000000e+00 9.24116450191e-01
0.88968750000 6.54757546616e-01 -2.31515969851e-01 0.00000000000e+00 9.24133957126e-01
0.88984375000 6.54721371320e-01 -2.31527822553e-01 0.00000000000e+00 9.24151459653e-01
0.89000000000 6.54685194172e-01 -2.31539672521e-01 0.00000000000e+00 9.24168957775e-01
0.89015625000 6.54649015173e-01 -2.31551519755e-01 0.00000000000e+00 9.24186451493e-01
0.89031250000 6.54612834323e-01 -2.31563364255e-01 0.00000000000e+00 9.24203940813e-01
0.89046875000 6.54576651622e-01 -2.31575206024e-01 0.00000000000e+00 9.24221425735e-01
0.89062500000 6.54540467071e-01 -2.31587045061e-01 0.00000000000e+00 9.24238906265e-01
0.89078125000 6.54504280671e-01 -2.31598881366e-01 0.00000000000e+00 9.24256382405e-01
0.89093750000 6.54468092421e-01 -2.31610714942e-01 0.00000000000e+00 9.24273854158e-01
0.89109375000 6.54431902323e-01 -2.31622545788e-01 0.00000000000e+00 9.24291321526e-01
0.89125000000 6.54395710376e-01 -2.31634373904e-01 0.00000000000e+00 9.24308784514e-01
0.89140625000 6.54359516581e-01 -2.31646199293e-01 0.00000000000e+00 9.24326243125e-01
0.89156250000 6.54323320939e-01 -2.31658021954e-01 0.00000000000e+00 9.24343697361e-01
0.89171875000 6.54287123450e-01 -2.31669841888e-01 0.00000000000e+00 9.24361147225e-01
0.89187500000 6.54250924114e-01 -2.31681659096e-01 0.00000000000e+00 9.24378592721e-01
0.89203125000 6.54214722932e-01 -2.31693473579e-01 0.00000000000e+00 9.24396033852e-01
0.89218750000 6.54178519904e-01 -2.31705285336e-01 0.00000000000e+00 9.24413470620e-01
0.89234375000 6.54142315031e-01 -2.31717094370e-01 0.00000000000e+00 9.24430903029e-01
0.89250000000 6.54106108312e-01 -2.31728900680e-01 0.00000000000e+00 9.24448331082e-01
0.89265625000 6.54069899750e-01 -2.31740704267e-01 0.00000000000e+00 9.24465754783e-01
0.89281250000 6.54033689343e-01 -2.31752505132e-01 0.00000000000e+00 9.24483174133e-01
0.89296875000 6.53997477092e-01 -2.31764303276e-01 0.00000000000e+00 9.24500589137e-01
0.89312500000 6.53961262998e-01 -2.31776098699e-01 0.00000000000e+00 9.24517999797e-01
0.89328125000 6.53925047062e-01 -2.31787891402e-01 0.00000000000e+00 9.24535406116e-01
0.89343750000 6.53888829283e-01 -2.31799681385e-01 0.00000000000e+00 9.24552808098e-01
0.89359375000 6.53852609662e-01 -2.31811468650e-01 0.00000000000e+00 9.24570205745e-01
0.89375000000 6.53816388199e-01 -2.31823253196e-01 0.00000000000e+00 9.24587599060e-01
0.89390625000 6.53780164896e-01 -2.31835035026e-01 0.00000000000e+00 9.24604988048e-01
0.89406250000 6.53743939751e-01 -2.31846814138e-01 0.00000000000e+00 9.24622372709e-01
0.89421875000 6.53707712767e-01 -2.31858590535e-01 0.00000000000e+00 9.24639753049e-01
0.89437500000 6.53671483942e-01 -2.31870364216e-01 0.00000000000e+00 9.24657129069e-01
0.89453125000 6.53635253278e-01 -2.31882135183e-01 0.00000000000e+00 9.24674500773e-01
0.89468750000 6.53599020775e-01 -2.31893903435e-01 0.00000000000e+00 9.24691868164e-01
0.89484375000 6.53562786434e-01 -2.31905668975e-01 0.00000000000e+00 9.24709231245e-01
0.89500000000 6.53526550254e-01 -2.31917431801e-01 0.00000000000e+00 9.24726590019e-01
0.89515625000 6.53490312237e-01 -2.31929191916e-01 0.00000000000e+00 9.24743944489e-01
0.89531250000 6.53454072382e-01 -2.31940949319e-01 0.00000000000e+00 9.24761294658e-01
0.89546875000 6.53417830691e-01 -2.31952704012e-01 0.00000000000e+00 9.24778640529e-01
0.89562500000 6.53381587163e-01 -2.31964455995e-01 0.00000000000e+00 9.24795982105e-01
0.89578125000 6.53345341799e-01 -2.31976205268e-01 0.00000000000e+00 9.24813319389e-01
0.89593750000 6.53309094599e-01 -2.31987951833e-01 0.00000000000e+00 9.24830652384e-01
0.89609375000 6.53272845564e-01 -2.31999695690e-01 0.00000000000e+00 9.24847981094e-01
0.89625000000 6.53236594694e-01 -2.32011436840e-01 0.00000000000e+00 9.24865305520e-01
0.89640625000 6.53200341990e-01 -2.32023175283e-01 0.00000000000e+00 9.24882625667e-01
0.89656250000 6.53164087453e-01 -2.32034911020e-01 0.00000000000e+00 9.24899941537e-01
0.89671875000 6.53127831081e-01 -2.32046644052e-01 0.00000000000e+00 9.24917253133e-01
0.89687500000 6.53091572877e-01 -2.32058374379e-01 0.00000000000e+00 9.24934560459e-01
0.89703125000 6.53055312840e-01 -2.32070102002e-01 0.00000000000e+00 9.24951863517e-01
0.89718750000 6.53019050970e-01 -2.32081826922e-01 0.00000000000e+00 9.24969162310e-01
0.89734375000 6.52982787269e-01 -2.32093549140e-01 0.00000000000e+00 9.24986456841e-01
0.89750000000 6.52946521737e-01 -2.32105268655e-01 0.00000000000e+00 9.25003747114e-01
0.89765625000 6.52910254373e-01 -2.32116985469e-01 0.00000000000e+00 9.25021033131e-01
0.89781250000 6.52873985179e-01 -2.32128699583e-01 0.00000000000e+00 9.25038314895e-01
0.89796875000 6.52837714155e-01 -2.32140410997e-01 0.00000000000e+00 9.25055592410e-01
0.89812500000 6.52801441301e-01 -2.32152119711e-01 0.00000000000e+00 9.25072865678e-01
0.89828125000 6.52765166618e-01 -2.32163825727e-01 0.00000000000e+00 9.25090134702e-01
0.89843750000 6.52728890106e-01 -2.32175529045e-01 0.00000000000e+00 9.25107399485e-01
0.89859375000 6.52692611765e-01 -2.32187229665e-01 0.00000000000e+00 9.25124660030e-01
0.89875000000 6.52656331597e-01 -2.32198927589e-01 0.00000000000e+00 9.25141916341e-01
0.89890625000 6.52620049601e-01 -2.32210622817e-01 0.00000000000e+00 9.25159168420e-01
0.89906250000 6.52583765778e-01 -2.32222315350e-01 0.00000000000e+00 9.25176416270e-01
0.89921875000 6.52547480128e-01 -2.32234005187e-01 0.00000000000e+00 9.25193659894e-01
0.89937500000 6.52511192652e-01 -2.32245692331e-01 0.00000000000e+00 9.25210899296e-01
0.89953125000 6.52474903349e-01 -2.32257376782e-01 0.00000000000e+00 9.25228134477e-01
0.89968750000 6.52438612222e-01 -2.32269058540e-01 0.00000000000e+00 9.25245365442e-01
0.89984375000 6.52402319269e-01 -2.32280737606e-01 0.00000000000e+00 9.25262592192e-01
0.90000000000 6.52366024492e-01 -2.32292413981e-01 0.00000000000e+00 9.25279814732e-01
0.90015625000 6.52329727890e-01 -2.32304087665e-01 0.00000000000e+00 9.25297033064e-01
0.90031250000 6.52293429465e-01 -2.32315758659e-01 0.00000000000e+00 9.25314247190e-01
0.90046875000 6.52257129216e-01 -2.32327426963e-01 0.00000000000e+00 9.25331457114e-01
0.90062500000 6.52220827144e-01 -2.32339092579e-01 0.00000000000e+00 9.25348662839e-01
0.90078125000 6.52184523250e-01 -2.32350755507e-01 0.00000000000e+00 9.25365864368e-01
0.90093750000 6.52148217534e-01 -2.32362415747e-01 0.00000000000e+00 9.25383061704e-01
0.90109375000 6.52111909995e-01 -2.32374073300e-01 0.00000000000e+00 9.25400254849e-01
0.90125000000 6.52075600636e-01 -2.32385728168e-01 0.00000000000e+00 9.25417443807e-01
0.90140625000 6.52039289456e-01 -2.32397380350e-01 0.00000000000e+00 9.25434628580e-01
0.90156250000 6.52002976455e-01 -2.32409029847e-01 0.00000000000e+00 9.25451809172e-01
0.90171875000 6.51966661634e-01 -2.32420676660e-01 0.00000000000e+00 9.25468985585e-01
0.90187500000 6.51930344994e-01 -2.32432320790e-01 0.00000000000e+00 9.25486157823e-01
0.90203125000 6.51894026535e-01 -2.32443962236e-01 0.00000000000e+00 9.25503325888e-01
0.90218750000 6.51857706256e-01 -2.32455601001e-01 0.00000000000e+00 9.25520489783e-01
0.90234375000 6.51821384160e-01 -2.32467237084e-01 0.00000000000e+00 9.25537649512e-01
0.90250000000 6.51785060245e-01 -2.32478870486e-01 0.00000000000e+00 9.25554805076e-01
